TBOXID,MONTH_START,TOTAL_DISTANCE_KM,USAGE_TYPE,NO_OF_SWAPS,NO_OF_HOMECHARGINGS,FREQUENT_SWIPING_STATIONS,AVG_DISTANCE_PER_PERIOD
865209069546373,2025-06-01 00:00:00.000,234.984528676,High Usage,0,13,HOME_CHARGING,10.22
865209069518943,2025-07-01 00:00:00.000,358.386162082,High Usage,1,12,"HOME_CHARGING, Soysapura Station",12.36
865209069519719,2025-10-01 00:00:00.000,365.184585981,High Usage,0,12,HOME_CHARGING,19.22
865209069521061,2024-09-01 00:00:00.000,296.946069748,High Usage,14,0,"Miriswatta Station, Seeduwa Station",10.61
,2024-07-01 00:00:00.000,0,Low Usage,12,0,Boralesgamuwa new Station,
865209069518778,2025-02-01 00:00:00.000,406.780711148,High Usage,19,1,"Panadura, Moratuwa replace Station, Bandaragama Station",14.53
865209069520071,2025-09-01 00:00:00.000,748.619915223,High Usage,6,10,"HOME_CHARGING, Padukka Station",32.55
865209069519016,2025-03-01 00:00:00.000,175.980314791,High Usage,10,0,"Panadura, Bandaragama Station",8.38
865209069519495,2025-05-01 00:00:00.000,157.390196337,High Usage,0,8,HOME_CHARGING,7.87
865209069519933,2025-10-01 00:00:00.000,243.077680773,High Usage,0,6,HOME_CHARGING,12.15
862487061392102,2025-07-01 00:00:00.000,151.416445164,High Usage,6,0,Panadura  1 Station,6.58
865209069519883,2025-04-01 00:00:00.000,145.465557107,Medium Usage,7,0,"Katunayake Station, Seeduwa Station",6.32
865209060779635,2025-05-01 00:00:00.000,95.806501614,Medium Usage,5,0,Boralla Temporary Station,4.17
865209069519883,2024-12-01 00:00:00.000,93.099697775,Medium Usage,5,0,"Katunayake Station, Seeduwa Station",4.65
865209069545813,2025-09-01 00:00:00.000,166.312797368,High Usage,0,4,HOME_CHARGING,7.92
865209069520956,2024-11-01 00:00:00.000,37.227101238,Low Usage,4,0,Miriswatta Station,4.14
862487061405680,2025-09-01 00:00:00.000,337.341807223,High Usage,2,3,"HOME_CHARGING, Boralla Temporary Station, Katunayake Station",14.67
865209069519859,2025-06-01 00:00:00.000,0,Low Usage,3,0,Padukka Station,
,2025-09-01 00:00:00.000,0,Low Usage,2,0,Kuliyapitiya,
862487061422180,2025-10-01 00:00:00.000,38.412784419,Low Usage,0,2,HOME_CHARGING,7.68
,2024-12-01 00:00:00.000,0,Low Usage,1,0,Divulapitiya Station3,
862487061377426,2025-08-01 00:00:00.000,378.427437175,High Usage,0,14,HOME_CHARGING,12.61
862487061422487,2025-09-01 00:00:00.000,149.970308242,Medium Usage,0,8,HOME_CHARGING,21.42
,2025-09-01 00:00:00.000,0,Low Usage,8,0,Moratuwa replace Station,
862487061422388,2025-07-01 00:00:00.000,863.056742764,High Usage,0,6,HOME_CHARGING,27.84
865209069519511,2025-07-01 00:00:00.000,81.858863606,Medium Usage,0,6,HOME_CHARGING,4.31
865209069545573,2025-09-01 00:00:00.000,27.126086259,Low Usage,0,6,HOME_CHARGING,1.23
865209069521004,2024-04-01 00:00:00.000,137.122009226,Medium Usage,4,0,Moratuwa replace Station,15.24
865209069519255,2025-05-01 00:00:00.000,121.187145992,Medium Usage,6,0,"Soysapura Station, Moratuwa replace Station",8.08
Deleted0,2025-05-01 00:00:00.000,0,Low Usage,2,0,Boralla Temporary Station,
,2025-10-01 00:00:00.000,0,Low Usage,2,0,Moratuwa replace Station,
,2025-09-01 00:00:00.000,0,Low Usage,2,0,Dharga Town Station,
,2025-10-01 00:00:00.000,0,Low Usage,0,2,HOME_CHARGING,
,2025-10-01 00:00:00.000,0,Low Usage,0,2,HOME_CHARGING,
865209069520923,2025-09-01 00:00:00.000,5.833824312,Low Usage,1,0,Miriswatta Station,2.92
862487061422305,2025-09-01 00:00:00.000,129.494705719,Medium Usage,1,0,Moratuwa replace Station,4.47
865209060771624,2025-06-01 00:00:00.000,8.513870853,Low Usage,0,1,HOME_CHARGING,0.95
,2025-10-01 00:00:00.000,0,Low Usage,12,0,"Kiribathgoda Station, Paliayagoda Station, Boralla Temporary Station",
865209069519206,2025-07-01 00:00:00.000,211.622039669,High Usage,8,0,Padukka Station,8.46
,2025-09-01 00:00:00.000,0,Low Usage,9,0,"Soysapura Station, Moratuwa replace Station",
862487061405144,2025-09-01 00:00:00.000,287.405095585,High Usage,0,5,HOME_CHARGING,9.91
,2025-10-01 00:00:00.000,0,Low Usage,6,0,"Bandaragama Station, Panadura  1 Station, Kalutara North",
865209069520907,2025-07-01 00:00:00.000,83.196668232,Medium Usage,2,3,"HOME_CHARGING, Padukka Station, Kolonnawa Station",9.24
862487061341521,2025-07-01 00:00:00.000,542.973157595,High Usage,1,2,"HOME_CHARGING, Maggona",41.77
865209069519883,2024-08-01 00:00:00.000,87.317049541,Medium Usage,1,0,Miriswatta Station,5.82
865209060779635,2024-01-01 00:00:00.000,30.662694589,Low Usage,1,0,Thalawathugoda Station,3.07
865209069519156,2024-11-01 00:00:00.000,34.83990939,Low Usage,2,0,"Seeduwa Station, Miriswatta Station",11.61
,2023-12-01 00:00:00.000,0,Low Usage,2,0,"Boralesgamuwa Station, Boralesgamuwa new Station",
865209069520444,2025-01-01 00:00:00.000,80.181349266,Medium Usage,44,0,Maggona,2.86
862487061332363,2025-09-01 00:00:00.000,1661.985629874,High Usage,0,31,HOME_CHARGING,57.31
865209069519420,2025-09-01 00:00:00.000,3364.847099561,High Usage,10,25,"HOME_CHARGING, Bandaragama Station, Panadura  1 Station",120.17
865209069520048,2025-05-01 00:00:00.000,435.707800256,High Usage,24,0,Maggona,14.06
,2025-09-01 00:00:00.000,0,Low Usage,1,20,"HOME_CHARGING, Agalawaththa",
865209069519313,2025-05-01 00:00:00.000,487.498663331,High Usage,21,0,"Moratuwa replace Station, Soysapura Station",15.73
862487061363681,2025-08-01 00:00:00.000,638.499899195,High Usage,0,19,HOME_CHARGING,21.28
865209069519354,2025-05-01 00:00:00.000,1162.006867622,High Usage,37,9,"Panadura  1 Station, Soysapura Station, HOME_CHARGING",37.48
862487061363681,2025-10-01 00:00:00.000,506.400545273,High Usage,0,17,HOME_CHARGING,25.32
862487061363103,2025-10-01 00:00:00.000,451.977064303,High Usage,0,17,HOME_CHARGING,22.6
865209069520717,2025-06-01 00:00:00.000,87.851932275,Medium Usage,16,0,"Panadura  1 Station, Moratuwa replace Station",10.98
865209069519933,2025-09-01 00:00:00.000,230.580316987,High Usage,0,14,HOME_CHARGING,8.24
865209069519438,2025-05-01 00:00:00.000,608.447302434,High Usage,24,0,"Panadura  1 Station, Moratuwa replace Station, Bandaragama Station",20.98
865209069545920,2025-06-01 00:00:00.000,624.48411955,High Usage,4,13,"HOME_CHARGING, Beruwala Station",20.82
865209069519206,2025-05-01 00:00:00.000,359.863767616,High Usage,11,0,Padukka Station,17.99
865209069519669,2024-02-01 00:00:00.000,177.004634843,High Usage,11,0,Moratuwa Station,9.83
865209060173102,2025-08-01 00:00:00.000,249.651991971,High Usage,0,11,HOME_CHARGING,9.25
,2025-09-01 00:00:00.000,0,Low Usage,15,0,"Kalutara North, Soysapura Station, Panadura  1 Station",
865209069546225,2025-10-01 00:00:00.000,307.59946354,High Usage,0,10,HOME_CHARGING,19.22
862487061408940,2025-09-01 00:00:00.000,440.719843861,High Usage,10,7,"Agalawaththa, HOME_CHARGING",15.74
862487061333742,2025-09-01 00:00:00.000,380.315737284,High Usage,0,9,HOME_CHARGING,15.21
862487061348005,2025-07-01 00:00:00.000,959.29173599,High Usage,3,9,"HOME_CHARGING, Dharga Town Station, Agalawaththa",30.94
865209060215168,2025-10-01 00:00:00.000,222.183596957,High Usage,0,8,HOME_CHARGING,13.89
865209060779635,2024-07-01 00:00:00.000,83.757477662,Medium Usage,7,0,Boralla Temporary Station,2.79
865209069520907,2025-06-01 00:00:00.000,61.245754463,Medium Usage,2,4,"HOME_CHARGING, Padukka Station, Kolonnawa Station",6.81
865209069519164,2025-09-01 00:00:00.000,0,Low Usage,4,0,"Soysapura Station, Panadura  1 Station",
865209069546399,2025-09-01 00:00:00.000,53.163973652,Medium Usage,3,0,"Boralla Temporary Station, Kolonnawa Station",6.65
862487061331605,2025-09-01 00:00:00.000,180.285343222,High Usage,0,2,HOME_CHARGING,6.44
,2025-10-01 00:00:00.000,0,Low Usage,0,2,HOME_CHARGING,
865209069546480,2025-10-01 00:00:00.000,501.442950056,High Usage,1,1,"HOME_CHARGING, Padukka Station",100.29
865209069520717,2025-01-01 00:00:00.000,585.676091336,High Usage,19,0,Panadura,24.4
862487061333304,2025-09-01 00:00:00.000,660.909952818,High Usage,0,18,HOME_CHARGING,23.6
862487061347809,2025-07-01 00:00:00.000,902.661895324,High Usage,0,17,HOME_CHARGING,29.12
862487061331662,2025-08-01 00:00:00.000,464.827483697,High Usage,0,15,HOME_CHARGING,16.6
862487061347627,2025-09-01 00:00:00.000,463.287249777,High Usage,0,14,HOME_CHARGING,16.55
862487061409781,2025-08-01 00:00:00.000,936.013334298,High Usage,12,11,"Soysapura Station, HOME_CHARGING",31.2
862487061462327,2025-10-01 00:00:00.000,281.11160225,High Usage,0,11,HOME_CHARGING,14.8
862487061333304,2025-10-01 00:00:00.000,453.842152348,High Usage,0,11,HOME_CHARGING,22.69
865209069518539,2025-01-01 00:00:00.000,172.737181241,High Usage,12,0,"Boralesgamuwa new Station, Moratuwa replace Station, Padukka Station",12.34
865209069519313,2024-01-01 00:00:00.000,188.787755366,High Usage,10,0,Moratuwa Station,10.49
865209060765386,2024-09-01 00:00:00.000,113.913076687,Medium Usage,9,0,Boralesgamuwa new Station,16.27
862487061409948,2025-09-01 00:00:00.000,0,Low Usage,6,0,Panadura  1 Station,
865209069519974,2025-05-01 00:00:00.000,87.834606669,Medium Usage,9,0,"Seeduwa Station, Katunayake Station",14.64
862487061405300,2025-10-01 00:00:00.000,108.705591104,Medium Usage,0,6,HOME_CHARGING,27.18
865209069520857,2025-06-01 00:00:00.000,108.174210062,Medium Usage,7,2,"Maggona, HOME_CHARGING, Beruwala Station",10.82
865209069520972,2025-08-01 00:00:00.000,100.265281697,Medium Usage,0,6,HOME_CHARGING,7.71
865209060597102,2025-05-01 00:00:00.000,82.580602361,Medium Usage,1,6,"HOME_CHARGING, Maggona",4.35
862487061430845,2025-08-01 00:00:00.000,444.727623004,High Usage,2,5,"HOME_CHARGING, Kuliyapitiya, Kurunagala Station",14.82
,2024-10-01 00:00:00.000,0,Low Usage,8,0,"Factory8, Paliayagoda Station, Factory10",
865209069521020,2025-03-01 00:00:00.000,47.524944588,Low Usage,3,0,Seeduwa Station,11.88
865209069519966,2025-04-01 00:00:00.000,50.653414574,Medium Usage,3,0,Seeduwa Station,8.44
865209069545904,2025-03-01 00:00:00.000,0,Low Usage,3,0,Kadawatha Station,
865209069519701,2025-10-01 00:00:00.000,132.228106658,Medium Usage,0,3,HOME_CHARGING,10.17
862487061363046,2025-09-01 00:00:00.000,91.423301516,Medium Usage,0,2,HOME_CHARGING,3.39
,2025-10-01 00:00:00.000,0,Low Usage,2,0,Padukka Station,
865209060263697,2025-02-01 00:00:00.000,17.540105249,Low Usage,2,0,Panadura,3.51
,2025-10-01 00:00:00.000,0,Low Usage,0,1,HOME_CHARGING,
,2025-10-01 00:00:00.000,0,Low Usage,0,1,HOME_CHARGING,
865209069519859,2025-10-01 00:00:00.000,0,Low Usage,0,1,HOME_CHARGING,
865209069545904,2025-10-01 00:00:00.000,399.255422034,High Usage,1,0,Kiribathgoda Station,23.49
,2025-10-01 00:00:00.000,0,Low Usage,1,1,"HOME_CHARGING, Bandaragama Station",
865209069546431,2025-06-01 00:00:00.000,309.230645356,High Usage,12,0,Moratuwa replace Station,11.89
862487061409344,2025-10-01 00:00:00.000,228.945860797,High Usage,0,6,HOME_CHARGING,12.72
865209060263697,2025-07-01 00:00:00.000,158.295633966,High Usage,5,0,Panadura  1 Station,10.55
,2025-10-01 00:00:00.000,0,Low Usage,1,2,"HOME_CHARGING, Beruwala Station",
865209069520923,2025-04-01 00:00:00.000,0.6860574999,Low Usage,1,0,Miriswatta Station,0.34
862487061408940,2025-06-01 00:00:00.000,867.842891055,High Usage,40,1,"Agalawaththa, Dharga Town Station, HOME_CHARGING",28.93
865209069545797,2025-07-01 00:00:00.000,946.18517365,High Usage,28,0,"Bandaragama Station, Panadura  1 Station",31.54
862487061333304,2025-08-01 00:00:00.000,748.597813495,High Usage,0,22,HOME_CHARGING,24.95
862487061363905,2025-08-01 00:00:00.000,623.480895694,High Usage,0,18,HOME_CHARGING,20.78
865209069518661,2025-02-01 00:00:00.000,933.309889327,High Usage,18,1,"Seeduwa Station, HOME_CHARGING",33.33
862487061348047,2025-10-01 00:00:00.000,1588.159487936,High Usage,1,16,"HOME_CHARGING, Kalutara North",79.41
865209069518661,2025-06-01 00:00:00.000,738.857646591,High Usage,15,3,"Seeduwa Station, HOME_CHARGING",26.39
Deleted,2025-02-01 00:00:00.000,0,Low Usage,19,0,"MockStation, Maggona",
Deleted 01,2025-02-01 00:00:00.000,0,Low Usage,19,0,"MockStation, Maggona",
862487061433542,2025-07-01 00:00:00.000,747.325601759,High Usage,19,0,"Panadura  1 Station, Bandaragama Station, Dharga Town Station",24.11
865209069545557,2025-10-01 00:00:00.000,450.082524874,High Usage,0,14,HOME_CHARGING,22.5
865209069519339,2025-08-01 00:00:00.000,403.620129575,High Usage,0,13,HOME_CHARGING,15.52
865209060771624,2025-04-01 00:00:00.000,552.892389871,High Usage,1,12,"HOME_CHARGING, Maggona",18.43
865209069520824,2025-07-01 00:00:00.000,600.896673456,High Usage,16,0,"Maggona, Beruwala Station",19.38
865209069520857,2025-04-01 00:00:00.000,340.774668974,High Usage,11,4,"Maggona, HOME_CHARGING, Beruwala Station",14.2
865209069518778,2025-06-01 00:00:00.000,405.570447396,High Usage,18,0,"Moratuwa replace Station, Panadura  1 Station, Soysapura Station",15.02
865209069546431,2025-01-01 00:00:00.000,270.172360875,High Usage,9,0,Moratuwa replace Station,10.81
865209060173102,2025-05-01 00:00:00.000,120.392662545,Medium Usage,0,8,HOME_CHARGING,5.02
865209069519511,2025-04-01 00:00:00.000,78.382589094,Medium Usage,3,8,"HOME_CHARGING, Boralla Temporary Station, Thalawathugoda New Station",3.73
865209060491306,2025-07-01 00:00:00.000,260.575342831,High Usage,9,4,"Kochchikade Station, HOME_CHARGING, Paliayagoda Station",11.33
862487061378465,2025-07-01 00:00:00.000,240.934534625,High Usage,0,8,HOME_CHARGING,12.05
865209069546316,2025-08-01 00:00:00.000,257.985618776,High Usage,7,8,"HOME_CHARGING, Panadura  1 Station",9.56
865209069521004,2023-12-01 00:00:00.000,210.886543628,High Usage,7,0,Moratuwa Station,13.18
862487061377426,2025-07-01 00:00:00.000,113.972248972,Medium Usage,0,5,HOME_CHARGING,4.96
Deleted,2024-05-01 00:00:00.000,0,Low Usage,8,0,"Thalawathugoda new Shipment, TestStation, Factory New Station",
Deleted 01,2024-05-01 00:00:00.000,0,Low Usage,8,0,"Thalawathugoda new Shipment, TestStation, Factory New Station",
865209069520691,2025-06-01 00:00:00.000,103.236060922,Medium Usage,4,0,Bandaragama Station,7.37
865209069520980,2025-07-01 00:00:00.000,73.582583942,Medium Usage,0,4,HOME_CHARGING,3.68
865209069519883,2025-05-01 00:00:00.000,169.295337437,High Usage,7,0,"Katunayake Station, Miriswatta Station, Kolonnawa Station",7.05
862487061332702,2025-07-01 00:00:00.000,357.669137028,High Usage,0,3,HOME_CHARGING,11.54
865209069520923,2025-05-01 00:00:00.000,0,Low Usage,1,0,Miriswatta Station,
865209060765386,2025-10-01 00:00:00.000,881.979955113,High Usage,2,0,"Moratuwa replace Station, Boralla Temporary Station",55.12
865209069545995,2025-05-01 00:00:00.000,165.017131408,High Usage,1,14,"HOME_CHARGING, Miriswatta Station",12.69
865209069521061,2024-08-01 00:00:00.000,366.343856407,High Usage,11,0,Miriswatta Station,12.21
862487061333767,2025-10-01 00:00:00.000,323.820405576,High Usage,0,10,HOME_CHARGING,16.19
,2025-10-01 00:00:00.000,0,Low Usage,9,0,Panadura  1 Station,
865209060765386,2024-11-01 00:00:00.000,214.694999588,High Usage,8,0,Boralesgamuwa new Station,11.3
862487061415101,2025-08-01 00:00:00.000,272.045900137,High Usage,0,7,HOME_CHARGING,10.08
865209069519453,2025-03-01 00:00:00.000,81.581802832,Medium Usage,7,0,Bandaragama Station,9.06
865209060779635,2024-09-01 00:00:00.000,97.827552571,Medium Usage,6,0,Boralla Temporary Station,3.76
,2025-10-01 00:00:00.000,0,Low Usage,11,0,"Panadura  1 Station, Moratuwa replace Station, Soysapura Station",
865209069518984,2025-05-01 00:00:00.000,165.691212694,High Usage,5,0,Bandaragama Station,5.71
865209069519727,2025-03-01 00:00:00.000,47.901862091,Low Usage,5,0,Panadura,5.32
,2025-09-01 00:00:00.000,0,Low Usage,10,0,"Paliayagoda Station, Kiribathgoda Station, Boralla Temporary Station",
865209069519990,2025-05-01 00:00:00.000,147.198988149,Medium Usage,5,0,"Soysapura Station, Panadura  1 Station",12.27
865209069519255,2025-02-01 00:00:00.000,124.875580296,Medium Usage,5,0,"Soysapura Station, Moratuwa replace Station",8.33
865209060779635,2025-07-01 00:00:00.000,41.817101003,Low Usage,3,0,Boralla Temporary Station,2.2
865209069519008,2025-10-01 00:00:00.000,67.016872363,Medium Usage,0,3,HOME_CHARGING,4.47
865209069545979,2025-06-01 00:00:00.000,14.643010842,Low Usage,0,3,HOME_CHARGING,2.44
,2025-10-01 00:00:00.000,0,Low Usage,0,2,HOME_CHARGING,
865209069519842,2025-03-01 00:00:00.000,867.480679355,High Usage,3,0,"Beruwala Station, Maggona",33.36
,2025-10-01 00:00:00.000,0,Low Usage,2,2,"HOME_CHARGING, Kuliyapitiya",
862487061362964,2025-08-01 00:00:00.000,68.834145941,Medium Usage,2,0,Padukka Station,6.88
865209069520162,2025-09-01 00:00:00.000,12.853878881,Low Usage,0,2,HOME_CHARGING,2.14
,2025-10-01 00:00:00.000,0,Low Usage,0,1,HOME_CHARGING,
865209069520907,2025-04-01 00:00:00.000,13.39310321,Low Usage,0,1,HOME_CHARGING,6.7
,2025-10-01 00:00:00.000,0,Low Usage,0,1,HOME_CHARGING,
,2025-10-01 00:00:00.000,0,Low Usage,0,1,HOME_CHARGING,
865209069519016,2024-11-01 00:00:00.000,30.765140459,Low Usage,1,0,Panadura,7.69
,2024-08-01 00:00:00.000,0,Low Usage,4,0,Divulapitiya New Station,
865209069519727,2025-01-01 00:00:00.000,70.797638246,Medium Usage,3,0,Panadura,7.87
,2025-10-01 00:00:00.000,0,Low Usage,3,0,Bandaragama Station,
865209069519651,2025-10-01 00:00:00.000,290.286062669,High Usage,1,0,Soysapura Station,15.28
865209069519990,2025-08-01 00:00:00.000,111.726435355,Medium Usage,6,0,"Soysapura Station, Panadura  1 Station, Moratuwa replace Station",6.98
865209069546068,2025-08-01 00:00:00.000,610.124014289,High Usage,25,0,Thalawathugoda New Station,22.6
865209069519313,2025-02-01 00:00:00.000,708.527447306,High Usage,25,1,"Moratuwa replace Station, HOME_CHARGING",26.24
865209069519420,2025-05-01 00:00:00.000,1712.69273392,High Usage,15,24,"HOME_CHARGING, Panadura  1 Station, Bandaragama Station",55.25
865209069545813,2025-05-01 00:00:00.000,395.645459599,High Usage,1,19,"HOME_CHARGING, Maggona",15.83
865209069519719,2025-09-01 00:00:00.000,337.870095842,High Usage,1,17,"HOME_CHARGING, Padukka Station",14.69
862487061422248,2025-08-01 00:00:00.000,319.626326531,High Usage,0,16,HOME_CHARGING,12.29
862487061363103,2025-07-01 00:00:00.000,942.045184786,High Usage,1,15,"HOME_CHARGING, Panadura  1 Station",30.39
865209069519339,2025-05-01 00:00:00.000,339.893281201,High Usage,1,13,"HOME_CHARGING, Seeduwa Station",14.16
862487061409948,2025-08-01 00:00:00.000,0,Low Usage,13,1,"Panadura  1 Station, Bandaragama Station, HOME_CHARGING",
865209069518539,2024-08-01 00:00:00.000,147.849202822,Medium Usage,10,0,"Boralesgamuwa new Station, Moratuwa replace Station",12.32
862487061409609,2025-09-01 00:00:00.000,537.393285696,High Usage,0,9,HOME_CHARGING,19.19
,2025-10-01 00:00:00.000,0,Low Usage,8,0,Agalawaththa,
865209069520972,2025-06-01 00:00:00.000,27.526721615,Low Usage,0,8,HOME_CHARGING,2.29
865209069520881,2024-12-01 00:00:00.000,203.084028098,High Usage,12,0,"Panadura, Bandaragama Station",18.46
865209069520824,2024-11-01 00:00:00.000,366.517102311,High Usage,7,0,Maggona,13.09
865209069519255,2024-05-01 00:00:00.000,239.28565853,High Usage,6,0,Moratuwa replace Station,9.2
865209060487676,2025-08-01 00:00:00.000,5.39575842,Low Usage,0,5,HOME_CHARGING,1.35
865209060779635,2025-03-01 00:00:00.000,74.902885854,Medium Usage,5,0,Boralla Temporary Station,2.77
865209069520956,2024-10-01 00:00:00.000,122.3478127,Medium Usage,6,0,"Miriswatta Station, Kadawatha Station",7.65
865209060173102,2025-07-01 00:00:00.000,245.885539792,High Usage,0,5,HOME_CHARGING,8.2
862487061363541,2025-07-01 00:00:00.000,0,Low Usage,1,4,"HOME_CHARGING, Bandaragama Station",
865209069519164,2025-07-01 00:00:00.000,36.198470781,Low Usage,9,0,"Bandaragama Station, Panadura  1 Station, Boralesgamuwa new Station",9.05
865209069519800,2025-04-01 00:00:00.000,35.711101885,Low Usage,3,0,Bandaragama Station,3.97
862487061409724,2025-07-01 00:00:00.000,570.271295593,High Usage,1,3,"HOME_CHARGING, Maggona",18.4
,2025-10-01 00:00:00.000,0,Low Usage,0,2,HOME_CHARGING,
865209069546399,2025-08-01 00:00:00.000,49.768793122,Low Usage,12,0,Boralla Temporary Station,9.95
865209069520071,2025-07-01 00:00:00.000,126.158469299,Medium Usage,8,3,"Padukka Station, HOME_CHARGING",8.41
865209069546423,2025-06-01 00:00:00.000,76.840304317,Medium Usage,0,8,HOME_CHARGING,9.61
865209069545920,2025-09-01 00:00:00.000,332.90468075,High Usage,0,8,HOME_CHARGING,14.47
,2025-10-01 00:00:00.000,0,Low Usage,0,8,HOME_CHARGING,
865209060765386,2024-10-01 00:00:00.000,125.603386738,Medium Usage,8,0,"Boralesgamuwa new Station, Boralla Temporary Station",10.47
,2025-09-01 00:00:00.000,0,Low Usage,5,0,Bandaragama Station,
